"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20180430"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 대구광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"대구광역시 달서구 이곡동","1191","1191","0000","성서보성화성타운","59.95","201804","27","15,800","11","1994","계대동문로 99","","-","-"
"대구광역시 달서구 이곡동","1191","1191","0000","성서보성화성타운","59.95","201804","27","14,600","10","1994","계대동문로 99","","-","-"
"대구광역시 달서구 이곡동","1191","1191","0000","성서보성화성타운","59.95","201804","28","14,400","2","1994","계대동문로 99","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201801","8","15,300","14","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201801","18","16,000","6","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201801","27","15,000","2","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201801","30","15,900","4","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201802","5","17,900","13","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201802","23","15,800","15","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","1","15,700","3","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","1","17,700","10","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","6","15,400","2","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","10","16,700","9","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","12","15,300","3","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","14","16,650","12","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","17","16,200","7","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","17","16,000","8","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","26","16,300","7","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201803","30","15,400","2","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201804","3","16,100","4","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201804","4","16,900","9","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201804","9","16,200","9","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201804","10","16,200","4","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1256","1256","0000","성서와룡타운","59.98","201804","25","16,300","8","1994","이곡동로 32","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","134.96","201801","16","30,000","17","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","104.46","201801","29","29,250","13","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","85","201801","29","24,700","5","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","104.46","201802","5","29,700","17","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","85","201802","10","24,900","11","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","104.46","201803","16","29,000","13","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","85","201803","25","26,200","12","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","134.96","201803","26","30,500","5","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","85","201803","28","24,500","11","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","85","201804","6","24,000","16","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","85","201804","17","24,500","5","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1192","1192","0000","성서우방타운","85","201804","23","23,400","17","1994","계대동문로 123","","-","-"
"대구광역시 달서구 이곡동","1194","1194","0000","성서청남타운","84.98","201801","6","23,000","7","1994","성서서로 330","","-","-"
"대구광역시 달서구 이곡동","1194","1194","0000","성서청남타운","84.98","201802","5","23,700","6","1994","성서서로 330","","-","-"
"대구광역시 달서구 이곡동","1194","1194","0000","성서청남타운","134.96","201803","11","27,000","11","1994","성서서로 330","","-","-"
"대구광역시 달서구 이곡동","1194","1194","0000","성서청남타운","134.96","201803","26","26,000","10","1994","성서서로 330","","-","-"
"대구광역시 달서구 이곡동","1194","1194","0000","성서청남타운","134.96","201803","28","27,000","8","1994","성서서로 330","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","134.94","201801","10","28,900","2","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","115.46","201801","30","27,900","17","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","134.94","201802","1","30,700","16","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","115.46","201802","8","29,000","16","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","84.99","201802","8","24,000","15","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","84.99","201802","10","24,000","13","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","84.99","201802","24","23,200","1","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","115.46","201804","10","27,250","2","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","84.99","201804","27","23,900","15","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","1330","1330","0000","성서푸른마을","84.99","201804","30","25,800","9","1997","선원로 137","","-","-"
"대구광역시 달서구 이곡동","278-1","0278","0001","초원그랜드빌","84.08","201803","7","13,800","2","2002","선원로23북길 51-15","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201801","5","13,400","3","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201801","8","15,700","10","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201801","9","14,000","20","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201801","9","15,300","8","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201801","14","16,700","10","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201801","24","15,200","7","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201801","25","15,700","14","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201801","27","16,700","5","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","3","15,600","16","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","4","15,100","2","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","5","16,250","18","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","5","16,600","12","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","9","15,920","13","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.94","201802","11","14,900","16","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","19","15,700","15","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","20","15,800","14","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","26","15,580","4","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201802","28","16,700","9","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","1","17,000","9","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","3","17,500","12","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","8","16,000","6","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","10","15,500","6","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","10","13,800","1","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","12","15,700","19","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","49.76","201803","12","13,500","17","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","14","16,250","4","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","17","15,200","3","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","19","13,800","3","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","20","17,250","18","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","21","15,600","20","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201803","24","16,300","8","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","49.76","201803","27","13,850","12","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201804","1","16,500","14","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201804","6","14,900","7","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201804","6","15,000","3","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201804","6","14,500","13","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201804","16","14,800","2","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201804","25","14,500","14","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-4","1306","0004","한빛마을(성서주공3차)","59.99","201804","28","16,000","11","1998","선원남로 99","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201801","4","18,400","9","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201801","11","28,650","10","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201801","20","26,300","1","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201801","25","17,900","4","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201801","26","25,900","10","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201801","28","18,500","4","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201801","30","17,800","4","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201802","4","17,900","12","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201802","8","18,500","8","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201802","11","18,000","3","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201802","21","19,250","12","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201802","24","24,710","11","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201802","26","19,000","16","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201803","3","18,300","5","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201803","13","25,200","5","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201803","16","18,050","4","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201803","21","19,200","11","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201803","21","23,000","15","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201803","23","28,000","15","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201803","26","24,000","1","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201803","28","27,200","11","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201804","10","18,900","16","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201804","10","17,400","1","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201804","10","18,300","9","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201804","23","26,500","11","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","84.98","201804","24","28,100","9","1997","선원남로 77","","-","-"
"대구광역시 달서구 이곡동","1306-1","1306","0001","한샘","59.95","201804","29","16,700","1","1997","선원남로 77","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201801","10","28,200","18","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201801","10","37,000","17","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201801","11","37,300","11","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201801","23","37,300","19","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201801","24","28,100","16","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201801","30","37,900","17","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201801","31","37,500","18","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201801","31","28,500","9","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201802","4","37,500","11","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201802","10","37,200","20","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201803","5","37,400","17","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201803","7","37,500","8","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201803","12","27,750","12","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201803","14","36,500","5","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","122.9918","201803","16","47,500","12","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","122.9918","201803","30","48,100","12","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","84.9732","201803","31","37,700","11","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201803","31","28,500","16","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201804","2","28,100","8","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201804","4","28,000","9","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201804","23","28,500","17","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","809","0809","0000","영남네오빌","59.9262","201804","27","28,500","11","2004","한들로 36","","-","-"
"대구광역시 달서구 장기동","812","0812","0000","장기누림타운","57.9762","201801","19","23,300","18","2002","한들로 31","","-","-"
"대구광역시 달서구 장기동","812","0812","0000","장기누림타운","57.9762","201801","28","24,700","5","2002","한들로 31","","-","-"
"대구광역시 달서구 장기동","812","0812","0000","장기누림타운","57.9762","201802","2","23,200","13","2002","한들로 31","","-","-"
"대구광역시 달서구 장기동","812","0812","0000","장기누림타운","57.9762","201802","24","24,000","11","2002","한들로 31","","-","-"
"대구광역시 달서구 장기동","812","0812","0000","장기누림타운","57.9762","201803","6","21,000","6","2002","한들로 31","","-","-"
"대구광역시 달서구 장기동","812","0812","0000","장기누림타운","57.9762","201803","31","21,400","3","2002","한들로 31","","-","-"
"대구광역시 달서구 장기동","812","0812","0000","장기누림타운","57.9762","201804","11","21,900","3","2002","한들로 31","","-","-"
"대구광역시 달서구 장기동","551","0551","0000","장기영남네오빌비스타","84.9955","201803","29","30,000","17","2005","대명천로 250","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201801","13","32,300","14","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201801","16","23,300","5","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201801","20","24,650","11","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","134.9943","201801","20","41,250","18","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201801","27","25,000","14","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201801","27","31,950","9","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201801","27","24,300","12","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201802","3","24,300","7","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201802","4","24,800","15","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201802","7","31,800","11","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201802","9","30,500","13","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201802","10","30,500","16","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201802","28","30,100","13","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","113.2367","201803","9","36,000","8","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201803","17","24,400","14","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201803","17","31,000","14","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201803","17","24,000","11","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201803","19","24,800","15","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201803","27","25,000","10","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","134.9943","201803","29","40,000","14","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201803","29","24,500","17","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","134.9943","201804","14","41,400","15","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201804","14","30,400","11","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","84.9802","201804","25","30,800","11","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201804","28","24,500","6","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","813-1","0813","0001","장기초록나라","59.9897","201804","28","26,500","14","2000","한들로 55","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","84.9822","201801","4","30,500","12","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","134.9834","201801","17","36,200","12","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","59.9634","201801","19","20,250","20","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","59.9634","201801","22","21,000","8","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","59.9634","201801","23","22,600","13","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","59.9634","201801","28","20,000","5","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","84.9822","201802","8","30,000","12","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","134.9834","201803","3","37,500","19","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","134.9834","201803","6","38,200","16","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","134.9834","201803","14","34,000","5","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","59.9634","201803","24","20,500","6","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","59.9634","201803","27","21,500","13","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","84.9822","201804","6","29,000","12","2000","한들로 70","","-","-"
"대구광역시 달서구 장기동","814-1","0814","0001","장기파랑새마을","59.9634","201804","21","22,400","7","2000","한들로 70","","-","-"
"대구광역시 달서구 죽전동","251","0251","0000","동화로즈빌","84.974","201803","4","24,900","1","2001","죽전1길 82","","-","-"
"대구광역시 달서구 죽전동","251","0251","0000","동화로즈빌","77.4556","201803","20","23,000","4","2001","죽전1길 82","","-","-"
"대구광역시 달서구 죽전동","251","0251","0000","동화로즈빌","71.2544","201803","23","22,500","11","2001","죽전1길 82","","-","-"
"대구광역시 달서구 죽전동","251","0251","0000","동화로즈빌","84.974","201804","2","26,750","2","2001","죽전1길 82","","-","-"
"대구광역시 달서구 죽전동","251","0251","0000","동화로즈빌","77.4556","201804","27","25,900","4","2001","죽전1길 82","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201801","12","24,000","4","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201801","13","25,500","14","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201801","30","25,200","8","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201802","26","25,000","5","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201803","3","25,650","5","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201803","12","26,500","7","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201803","13","25,900","13","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201803","13","25,800","9","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201803","13","25,750","10","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201803","15","25,700","10","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","75.01","201803","25","24,000","10","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201803","29","25,650","10","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","368","0368","0000","죽전그린빌","84.86","201804","4","25,500","6","2003","와룡로53길 40","","-","-"
"대구광역시 달서구 죽전동","279-5","0279","0005","죽전대림","48.02","201803","23","13,100","3","1985","죽전1길 19","","-","-"
