,시군구+도로명,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도,계약년월일,경도,위도,역세권,의원수,요양병원유무,경찰서유무,학교수,버스정류장수,세대수,주차대수,욕실수,방수,최고층,건설사,시군구,매매물가지수
3469,대구광역시 서구 서대구로 147,명지미래힐,84.073,201911,1,"19,000",2003.0,20191101,128.554573265,35.871099814,0,31,0,1,0,12,30.0,32.0,2.0,3.0,13.0,0,서구,85.452
3470,대구광역시 서구 서대구로 147,명지미래힐,84.98,202102,3,"24,250",2003.0,20210203,128.554573265,35.871099814,0,31,0,1,0,12,30.0,32.0,2.0,3.0,13.0,0,서구,96.667
3471,대구광역시 서구 서대구로 152-1,칸타빌평리,84.5004,202107,8,"31,200",2016.0,20210708,128.555315356,35.871591027,0,31,0,1,0,13,28.0,28.0,2.0,3.0,15.0,0,서구,100.307
3472,대구광역시 서구 서대구로 152-1,칸타빌평리,84.5134,202109,8,"30,200",2016.0,20210908,128.555315356,35.871591027,0,31,0,1,0,13,28.0,28.0,2.0,3.0,15.0,0,서구,100.437
3473,대구광역시 서구 서대구로 152-1,칸타빌평리,84.6889,201904,7,"27,000",2016.0,20190407,128.555315356,35.871591027,0,31,0,1,0,13,28.0,28.0,2.0,3.0,15.0,0,서구,84.029
3474,대구광역시 서구 서대구로 77,평리청구타운,134.99,202212,30,"40,000",2000.0,20221230,128.554858292,35.864902046,1,20,0,1,0,12,605.0,655.0,2.0,4.0,21.0,0,서구,89.864
3475,대구광역시 서구 서대구로 77,평리청구타운,59.89,202210,14,"22,600",2000.0,20221014,128.554858292,35.864902046,1,20,0,1,0,12,605.0,655.0,2.0,3.0,21.0,0,서구,94.134
3476,대구광역시 서구 서대구로 77,평리청구타운,60.0,202303,2,"23,000",2000.0,20230302,128.554858292,35.864902046,1,20,0,1,0,12,605.0,655.0,2.0,3.0,21.0,0,서구,85.18
3477,대구광역시 서구 서대구로 77,평리청구타운,84.965,202304,4,"30,000",2000.0,20230404,128.554858292,35.864902046,1,20,0,1,0,12,605.0,655.0,2.0,3.0,21.0,0,서구,84.148
3478,대구광역시 서구 서대구로18길 9,평리동서4차아파트,39.06,202207,15,"16,600",1986.0,20220715,128.557009362,35.865754631,1,17,0,1,0,9,35.0,8.0,1.0,2.0,5.0,0,서구,96.829
3479,대구광역시 서구 서대구로25길 11,평리윙스,83.6345,202107,26,"29,000",2016.0,20210726,128.553114153,35.869295666,0,20,0,1,0,11,16.0,16.0,2.0,3.0,10.0,0,서구,100.307
3480,대구광역시 서구 통학로18길 38,장미(101동),59.89,202112,31,"17,000",2001.0,20211231,128.567433792,35.868449289,1,18,0,1,0,13,20.0,12.0,1.0,3.0,6.0,0,서구,100.178
3481,대구광역시 서구 평리로 305,드림팰리스101동,83.3744,202110,15,"31,000",2014.0,20211015,128.556771249,35.863878042,1,16,1,1,0,8,38.0,38.0,2.0,3.0,8.0,0,서구,100.459
3482,대구광역시 서구 평리로 305,드림팰리스101동,84.5824,202007,28,"34,800",2014.0,20200728,128.556771249,35.863878042,1,16,1,1,0,8,38.0,38.0,2.0,3.0,8.0,0,서구,87.988
3483,대구광역시 서구 평리로 305,드림팰리스101동,84.5824,202007,28,"34,800",2014.0,20200728,128.556771249,35.863878042,1,16,1,1,0,8,38.0,38.0,2.0,3.0,8.0,0,서구,87.988
3484,대구광역시 서구 평리로57길 15,동서1차아파트,42.6,202304,17,"12,070",1981.0,20230417,128.554194736,35.864574388,1,21,0,1,0,14,110.0,60.0,1.0,2.0,5.0,0,서구,84.148
3485,대구광역시 서구 평리로57길 15,동서1차아파트,67.72,202007,23,"15,500",1981.0,20200723,128.554194736,35.864574388,1,21,0,1,0,14,110.0,60.0,1.0,3.0,5.0,0,서구,87.988
3486,대구광역시 서구 평리로57길 15,동서1차아파트,67.72,202007,23,"15,500",1981.0,20200723,128.554194736,35.864574388,1,21,0,1,0,14,110.0,60.0,1.0,3.0,5.0,0,서구,87.988
3487,대구광역시 서구 평리로57길 15,동서1차아파트,74.22,202110,25,"21,000",1981.0,20211025,128.554194736,35.864574388,1,21,0,1,0,14,110.0,60.0,1.0,3.0,5.0,0,서구,100.459
3488,대구광역시 수성구 노변공원로 61,노변월드시티,84.9912,202304,6,"24,700",2003.0,20230406,128.69813382,35.836605925,1,3,0,0,0,4,40.0,40.0,2.0,3.0,11.0,0,수성구,79.461
3489,대구광역시 수성구 노변공원로 67,다한(노변ALLES),84.52,202103,2,"18,450",2002.0,20210302,128.698025818,35.835974051,1,3,0,0,0,5,10.0,10.0,2.0,3.0,8.0,0,수성구,96.072
3490,대구광역시 수성구 노변공원로 95,태광월드빌A,84.9,201812,12,"15,000",2003.0,20181212,128.698480436,35.833840381,1,1,0,0,0,5,25.0,23.0,2.0,3.0,10.0,0,수성구,77.965
3491,대구광역시 수성구 노변로 11,노변대백,134.86,202304,14,"48,000",1999.0,20230414,128.698845189,35.833281267,1,1,0,0,0,6,432.0,550.0,2.0,4.0,20.0,0,수성구,79.461
3492,대구광역시 수성구 노변로 11,노변대백,59.97,202206,14,"25,000",1999.0,20220614,128.698845189,35.833281267,1,1,0,0,0,6,432.0,550.0,1.0,3.0,20.0,0,수성구,98.309
3493,대구광역시 수성구 노변로 11,노변대백,84.94,202301,25,"31,500",1999.0,20230125,128.698845189,35.833281267,1,1,0,0,0,6,432.0,550.0,2.0,3.0,20.0,0,수성구,83.795
3494,대구광역시 수성구 노변로 11,노변대백,84.95,202212,23,"30,000",1999.0,20221223,128.698845189,35.833281267,1,1,0,0,0,6,432.0,550.0,2.0,3.0,20.0,0,수성구,86.066
3495,대구광역시 수성구 노변로 55,수성월드메르디앙,115.0044,202102,20,"79,000",2007.0,20210220,128.699658352,35.837265954,1,6,0,1,0,6,753.0,1100.0,2.0,4.0,19.0,0,수성구,94.354
3496,대구광역시 수성구 노변로 55,수성월드메르디앙,140.7846,202107,5,"93,000",2007.0,20210705,128.699658352,35.837265954,1,6,0,1,0,6,753.0,1100.0,2.0,4.0,19.0,0,수성구,100.594
3497,대구광역시 수성구 노변로 55,수성월드메르디앙,84.8075,202304,8,"49,000",2007.0,20230408,128.699658352,35.837265954,1,6,0,1,0,6,753.0,1100.0,2.0,3.0,19.0,0,수성구,79.461
3498,대구광역시 수성구 노변로 89,삼승월드타운101,84.16,202011,19,"25,250",2003.0,20201119,128.699959185,35.839448731,1,29,0,1,0,8,70.0,70.0,2.0,3.0,11.0,0,수성구,86.916
3499,대구광역시 수성구 노변로 89,삼승월드타운101,97.97,202302,3,"28,300",2003.0,20230203,128.699959185,35.839448731,1,29,0,1,0,8,70.0,70.0,2.0,3.0,11.0,0,수성구,81.96
3500,대구광역시 수성구 알파시티2로 96,수성알파시티청아람,59.9949,202304,30,"45,500",2021.0,20230430,128.696807336,35.835114463,1,3,0,0,0,5,844.0,1060.0,2.0,2.0,25.0,0,수성구,79.461
3501,대구광역시 수성구 동대구로 59,대우트럼프월드수성,114.4,202211,13,"74,000",2007.0,20221113,128.623068307,35.835909363,2,22,1,1,2,9,967.0,1763.0,2.0,4.0,42.0,1,수성구,91.081
3502,대구광역시 수성구 동대구로 59,대우트럼프월드수성,116.27,202112,11,"98,000",2007.0,20211211,128.623068307,35.835909363,2,22,1,1,2,9,967.0,1763.0,2.0,4.0,42.0,1,수성구,101.405
3503,대구광역시 수성구 동대구로 59,대우트럼프월드수성,125.0,202304,8,"88,000",2007.0,20230408,128.623068307,35.835909363,2,22,1,1,2,9,967.0,1763.0,2.0,4.0,42.0,1,수성구,79.461
3504,대구광역시 수성구 동대구로 59,대우트럼프월드수성,141.73,202107,8,"137,000",2007.0,20210708,128.623068307,35.835909363,2,22,1,1,2,9,967.0,1763.0,2.0,4.0,42.0,1,수성구,100.594
3505,대구광역시 수성구 동대구로 59,대우트럼프월드수성,160.14,202304,19,"138,000",2007.0,20230419,128.623068307,35.835909363,2,22,1,1,2,9,967.0,1763.0,2.0,4.0,42.0,1,수성구,79.461
3506,대구광역시 수성구 동대구로 59,대우트럼프월드수성,84.7,202304,28,"62,500",2007.0,20230428,128.623068307,35.835909363,2,22,1,1,2,9,967.0,1763.0,2.0,3.0,42.0,1,수성구,79.461
3507,대구광역시 수성구 동대구로 59,대우트럼프월드수성,98.93,202011,2,"84,500",2007.0,20201102,128.623068307,35.835909363,2,22,1,1,2,9,967.0,1763.0,2.0,3.0,42.0,1,수성구,86.916
3508,대구광역시 수성구 동대구로 95,수성SK리더스뷰,110.6078,202304,25,"99,000",2010.0,20230425,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,2.0,4.0,57.0,0,수성구,79.461
3509,대구광역시 수성구 동대구로 95,수성SK리더스뷰,110.6088,202304,24,"86,000",2010.0,20230424,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,2.0,4.0,57.0,0,수성구,79.461
3510,대구광역시 수성구 동대구로 95,수성SK리더스뷰,110.9656,202301,13,"103,000",2010.0,20230113,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,2.0,4.0,57.0,0,수성구,83.795
3511,대구광역시 수성구 동대구로 95,수성SK리더스뷰,111.0113,202304,15,"96,500",2010.0,20230415,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,2.0,4.0,57.0,0,수성구,79.461
3512,대구광역시 수성구 동대구로 95,수성SK리더스뷰,127.2396,202208,29,"157,000",2010.0,20220829,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,2.0,4.0,57.0,0,수성구,96.726
3513,대구광역시 수성구 동대구로 95,수성SK리더스뷰,128.4958,202203,2,"153,000",2010.0,20220302,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,2.0,5.0,57.0,0,수성구,100.231
3514,대구광역시 수성구 동대구로 95,수성SK리더스뷰,154.3168,202205,1,"168,000",2010.0,20220501,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,2.0,5.0,57.0,0,수성구,98.942
3515,대구광역시 수성구 동대구로 95,수성SK리더스뷰,154.7158,202209,27,"150,000",2010.0,20220927,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,2.0,5.0,57.0,0,수성구,95.365
3516,대구광역시 수성구 동대구로 95,수성SK리더스뷰,177.1983,202303,3,"247,500",2010.0,20230303,128.62335886,35.837858497,2,35,1,1,51,8,788.0,2171.0,3.0,5.0,57.0,0,수성구,80.444
3517,대구광역시 수성구 용학로 137,두산아름아파트,84.66,202002,26,"22,000",2002.0,20200226,128.624438822,35.823892422,1,10,0,0,0,15,18.0,16.0,2.0,3.0,10.0,0,수성구,78.567
3518,대구광역시 수성구 용학로28길 8,수성화성파크드림,119.22,202303,2,"56,000",2009.0,20230302,128.624350299,35.82277123,1,7,0,0,0,13,373.0,605.0,2.0,4.0,20.0,0,수성구,80.444
3519,대구광역시 수성구 용학로28길 8,수성화성파크드림,163.1828,202106,19,"95,000",2009.0,20210619,128.624350299,35.82277123,1,7,0,0,0,13,373.0,605.0,2.0,4.0,20.0,0,수성구,100.0
3520,대구광역시 수성구 용학로28길 8,수성화성파크드림,84.8227,202304,19,"39,000",2009.0,20230419,128.624350299,35.82277123,1,7,0,0,0,13,373.0,605.0,2.0,3.0,20.0,0,수성구,79.461
3521,대구광역시 수성구 청수로24길 91,수성레이크푸르지오,84.9381,202304,30,"70,500",2022.0,20230430,128.621333812,35.83560429,2,10,1,1,0,9,332.0,472.0,2.0,3.0,48.0,1,수성구,79.461
3522,대구광역시 수성구 청수로24길 91,수성레이크푸르지오,84.9717,202302,23,"60,000",2022.0,20230223,128.621333812,35.83560429,2,10,1,1,0,9,332.0,472.0,2.0,3.0,48.0,1,수성구,81.96
3523,대구광역시 수성구 공경로 70,만촌보성타운,117.485,202010,26,"42,500",2002.0,20201026,128.642825473,35.874434112,1,25,1,1,0,13,661.0,745.0,2.0,4.0,15.0,0,수성구,84.145
3524,대구광역시 수성구 공경로 70,만촌보성타운,134.85,202012,8,"50,700",2002.0,20201208,128.642825473,35.874434112,1,25,1,1,0,13,661.0,745.0,2.0,4.0,15.0,0,수성구,89.812
3525,대구광역시 수성구 공경로 70,만촌보성타운,59.87,202301,12,"27,500",2002.0,20230112,128.642825473,35.874434112,1,25,1,1,0,13,661.0,745.0,1.0,3.0,15.0,0,수성구,83.795
3526,대구광역시 수성구 공경로 70,만촌보성타운,84.98,202303,1,"29,000",2002.0,20230301,128.642825473,35.874434112,1,25,1,1,0,13,661.0,745.0,2.0,3.0,15.0,0,수성구,80.444
3527,대구광역시 수성구 교학로 111,산장맨션,115.65,202008,10,"77,500",1990.0,20200810,128.649701576,35.847844209,1,2,0,0,13,6,216.0,216.0,2.0,4.0,10.0,0,수성구,80.348
3528,대구광역시 수성구 교학로 111,산장맨션,84.78,202104,11,"88,000",1990.0,20210411,128.649701576,35.847844209,1,2,0,0,13,6,216.0,216.0,2.0,3.0,10.0,0,수성구,97.192
3529,대구광역시 수성구 교학로 13,만촌3차화성파크드림,107.0279,202304,2,"100,000",2016.0,20230402,128.652944594,35.853849678,1,8,0,0,10,14,410.0,546.0,2.0,4.0,22.0,0,수성구,79.461
3530,대구광역시 수성구 교학로 13,만촌3차화성파크드림,50.8033,201911,14,"49,500",2016.0,20191114,128.652944594,35.853849678,1,8,0,0,10,14,410.0,546.0,1.0,2.0,22.0,0,수성구,77.687
3531,대구광역시 수성구 교학로 13,만촌3차화성파크드림,59.9994,202101,25,"87,700",2016.0,20210125,128.652944594,35.853849678,1,8,0,0,10,14,410.0,546.0,2.0,3.0,22.0,0,수성구,92.064
3532,대구광역시 수성구 교학로 13,만촌3차화성파크드림,67.2914,202104,13,"105,000",2016.0,20210413,128.652944594,35.853849678,1,8,0,0,10,14,410.0,546.0,2.0,3.0,22.0,0,수성구,97.192
3533,대구광역시 수성구 교학로 13,만촌3차화성파크드림,84.9558,202303,18,"84,800",2016.0,20230318,128.652944594,35.853849678,1,8,0,0,10,14,410.0,546.0,2.0,3.0,22.0,0,수성구,80.444
3534,대구광역시 수성구 교학로 13,만촌3차화성파크드림,84.98,202304,8,"82,000",2016.0,20230408,128.652944594,35.853849678,1,8,0,0,10,14,410.0,546.0,2.0,3.0,22.0,0,수성구,79.461
3535,대구광역시 수성구 교학로 13,만촌3차화성파크드림,84.9882,202303,29,"81,500",2016.0,20230329,128.652944594,35.853849678,1,8,0,0,10,14,410.0,546.0,2.0,3.0,22.0,0,수성구,80.444
3536,대구광역시 수성구 교학로 3,우방금탑,67.15,202108,23,"66,159",1986.0,20210823,128.653578594,35.854206924,1,8,0,0,10,14,152.0,74.0,1.0,3.0,12.0,0,수성구,101.079
3537,대구광역시 수성구 교학로 3,우방금탑,84.97,202001,7,"50,800",1986.0,20200107,128.653578594,35.854206924,1,8,0,0,10,14,152.0,74.0,2.0,3.0,12.0,0,수성구,78.391
3538,대구광역시 수성구 교학로 65,만촌삼정그린코아에듀파크,123.9557,202303,30,"134,500",2019.0,20230330,128.652759391,35.847697883,1,5,0,0,11,12,774.0,1074.0,2.0,4.0,22.0,0,수성구,80.444
3539,대구광역시 수성구 교학로 65,만촌삼정그린코아에듀파크,123.9659,202303,31,"150,000",2019.0,20230331,128.652759391,35.847697883,1,5,0,0,11,12,774.0,1074.0,2.0,4.0,22.0,0,수성구,80.444
3540,대구광역시 수성구 교학로 65,만촌삼정그린코아에듀파크,75.9897,202304,7,"72,900",2019.0,20230407,128.652759391,35.847697883,1,5,0,0,11,12,774.0,1074.0,2.0,3.0,22.0,0,수성구,79.461
3541,대구광역시 수성구 교학로 65,만촌삼정그린코아에듀파크,75.9909,202304,8,"70,500",2019.0,20230408,128.652759391,35.847697883,1,5,0,0,11,12,774.0,1074.0,2.0,3.0,22.0,0,수성구,79.461
3542,대구광역시 수성구 교학로 65,만촌삼정그린코아에듀파크,84.974,202304,17,"86,400",2019.0,20230417,128.652759391,35.847697883,1,5,0,0,11,12,774.0,1074.0,2.0,3.0,22.0,0,수성구,79.461
3543,대구광역시 수성구 교학로 65,만촌삼정그린코아에듀파크,84.9875,202302,18,"83,000",2019.0,20230218,128.652759391,35.847697883,1,5,0,0,11,12,774.0,1074.0,2.0,3.0,22.0,0,수성구,81.96
3544,대구광역시 수성구 교학로 65,만촌삼정그린코아에듀파크,84.9967,202303,18,"85,950",2019.0,20230318,128.652759391,35.847697883,1,5,0,0,11,12,774.0,1074.0,2.0,3.0,22.0,0,수성구,80.444
3545,대구광역시 수성구 교학로11길 43,한도,61.86,202304,8,"77,800",1985.0,20230408,128.655166451,35.850670952,1,8,0,0,8,15,120.0,43.0,1.0,3.0,5.0,0,수성구,79.461
3546,대구광역시 수성구 교학로11길 43,한도,70.23,202302,4,"79,250",1985.0,20230204,128.655166451,35.850670952,1,8,0,0,8,15,120.0,43.0,1.0,3.0,5.0,0,수성구,81.96
3547,대구광역시 수성구 교학로11길 46,만촌우방타운1단지,134.98,202209,1,"95,000",1997.0,20220901,128.653817232,35.850278379,1,8,0,0,10,14,1224.0,1398.0,2.0,4.0,18.0,0,수성구,95.365
3548,대구광역시 수성구 교학로11길 46,만촌우방타운1단지,185.678,202104,14,"137,000",1997.0,20210414,128.653817232,35.850278379,1,8,0,0,10,14,1224.0,1398.0,2.0,5.0,18.0,0,수성구,97.192
3549,대구광역시 수성구 교학로11길 46,만촌우방타운1단지,212.258,202010,22,"160,000",1997.0,20201022,128.653817232,35.850278379,1,8,0,0,10,14,1224.0,1398.0,3.0,5.0,18.0,0,수성구,84.145
3550,대구광역시 수성구 교학로11길 46,만촌우방타운1단지,59.73,202304,15,"29,500",1997.0,20230415,128.653817232,35.850278379,1,8,0,0,10,14,1224.0,1398.0,1.0,2.0,18.0,0,수성구,79.461
3551,대구광역시 수성구 교학로11길 46,만촌우방타운1단지,84.92,202301,20,"51,300",1997.0,20230120,128.653817232,35.850278379,1,8,0,0,10,14,1224.0,1398.0,2.0,3.0,18.0,0,수성구,83.795
3552,대구광역시 수성구 교학로11길 91,만촌우방타운2단지,118.43,202001,12,"60,000",1996.0,20200112,128.658055693,35.850609977,1,4,0,0,8,6,390.0,398.0,2.0,4.0,15.0,0,수성구,78.391
3553,대구광역시 수성구 교학로11길 91,만촌우방타운2단지,134.31,202010,23,"73,500",1996.0,20201023,128.658055693,35.850609977,1,4,0,0,8,6,390.0,398.0,2.0,4.0,15.0,0,수성구,84.145
3554,대구광역시 수성구 교학로11길 91,만촌우방타운2단지,59.73,202302,18,"29,500",1996.0,20230218,128.658055693,35.850609977,1,4,0,0,8,6,390.0,398.0,1.0,2.0,15.0,0,수성구,81.96
3555,대구광역시 수성구 교학로11길 91,만촌우방타운2단지,84.98,202302,11,"48,500",1996.0,20230211,128.658055693,35.850609977,1,4,0,0,8,6,390.0,398.0,2.0,3.0,15.0,0,수성구,81.96
3556,대구광역시 수성구 교학로7길 77,만촌한화꿈에그린,119.7285,202211,18,"118,000",2006.0,20221118,128.656618307,35.850694549,1,6,0,0,8,11,178.0,258.0,2.0,4.0,20.0,0,수성구,91.081
3557,대구광역시 수성구 교학로7길 77,만촌한화꿈에그린,84.892,202112,17,"81,000",2006.0,20211217,128.656618307,35.850694549,1,6,0,0,8,11,178.0,258.0,2.0,3.0,20.0,0,수성구,101.405
3558,대구광역시 수성구 달구벌대로 2570,수성아크로타워,127.5285,202205,1,"155,000",2008.0,20220501,128.644143725,35.85838068,2,26,0,0,12,13,224.0,520.0,2.0,4.0,31.0,1,수성구,98.942
3559,대구광역시 수성구 달구벌대로 2570,수성아크로타워,138.5205,202108,3,"180,000",2008.0,20210803,128.644143725,35.85838068,2,26,0,0,12,13,224.0,520.0,2.0,4.0,31.0,1,수성구,101.079
3560,대구광역시 수성구 달구벌대로 2583,만촌동월드메르디앙,106.1101,202210,4,"84,000",2007.0,20221004,128.64539505,35.859259249,2,25,0,0,10,16,124.0,256.0,2.0,3.0,29.0,0,수성구,93.601
3561,대구광역시 수성구 달구벌대로 2583,만촌동월드메르디앙,122.2367,202205,16,"110,000",2007.0,20220516,128.64539505,35.859259249,2,25,0,0,10,16,124.0,256.0,2.0,4.0,29.0,0,수성구,98.942
3562,대구광역시 수성구 달구벌대로 2583,만촌동월드메르디앙,99.3577,202009,3,"69,000",2007.0,20200903,128.64539505,35.859259249,2,25,0,0,10,16,124.0,256.0,2.0,3.0,29.0,0,수성구,82.218
3563,대구광역시 수성구 달구벌대로 2606,만촌역서한포레스트,84.9412,202303,1,"76,500",2022.0,20230301,128.647014952,35.857704635,2,24,0,0,12,14,102.0,140.0,2.0,3.0,28.0,0,수성구,80.444
3564,대구광역시 수성구 달구벌대로 2680,담티힐즈,84.2294,201908,17,"39,800",2003.0,20190817,128.654055181,35.854380053,1,8,0,0,10,14,34.0,39.0,2.0,3.0,10.0,0,수성구,77.451
3565,대구광역시 수성구 달구벌대로 2680,담티힐즈,84.5614,202009,5,"58,000",2003.0,20200905,128.654055181,35.854380053,1,8,0,0,10,14,34.0,39.0,2.0,3.0,10.0,0,수성구,82.218
3566,대구광역시 수성구 달구벌대로 2680,담티힐즈,84.5614,202009,5,"58,000",2003.0,20200905,128.654055181,35.854380053,1,8,0,0,10,14,34.0,39.0,2.0,3.0,10.0,0,수성구,82.218
3567,대구광역시 수성구 달구벌대로 2690,만촌화성파크드림2,110.9652,202010,17,"98,500",2006.0,20201017,128.654778072,35.854088134,1,10,0,0,10,14,103.0,153.0,2.0,4.0,23.0,0,수성구,84.145
3568,대구광역시 수성구 달구벌대로 2690,만촌화성파크드림2,152.9406,201809,14,"99,100",2006.0,20180914,128.654778072,35.854088134,1,10,0,0,10,14,103.0,153.0,3.0,5.0,23.0,0,수성구,75.559
3569,대구광역시 수성구 달구벌대로 2690,만촌화성파크드림2,84.3194,202301,19,"63,000",2006.0,20230119,128.654778072,35.854088134,1,10,0,0,10,14,103.0,153.0,2.0,3.0,23.0,0,수성구,83.795
3570,대구광역시 수성구 달구벌대로 2692,만촌화성파크드림,83.8115,202010,10,"70,000",2006.0,20201010,128.655606882,35.853725199,1,9,0,0,10,15,60.0,68.0,2.0,3.0,18.0,0,수성구,84.145
3571,대구광역시 수성구 달구벌대로522길 17,만촌역태왕아너스,47.7994,201912,7,"30,300",2016.0,20191207,128.647924436,35.856833888,2,23,0,0,21,10,69.0,109.0,1.0,1.0,15.0,0,수성구,77.956
3572,대구광역시 수성구 달구벌대로522길 17,만촌역태왕아너스,58.9464,202009,22,"62,500",2016.0,20200922,128.647924436,35.856833888,2,23,0,0,21,10,69.0,109.0,2.0,2.0,15.0,0,수성구,82.218
3573,대구광역시 수성구 달구벌대로522길 17,만촌역태왕아너스,65.1014,202011,13,"64,000",2016.0,20201113,128.647924436,35.856833888,2,23,0,0,21,10,69.0,109.0,2.0,3.0,15.0,0,수성구,86.916
3574,대구광역시 수성구 달구벌대로522길 17,만촌역태왕아너스,84.9422,202303,10,"50,000",2016.0,20230310,128.647924436,35.856833888,2,23,0,0,21,10,69.0,109.0,2.0,3.0,15.0,0,수성구,80.444
3575,대구광역시 수성구 달구벌대로522길 33,수성2차e-편한세상,121.0597,202304,24,"93,000",2007.0,20230424,128.647434474,35.856390139,2,22,0,0,21,10,447.0,763.0,2.0,4.0,24.0,1,수성구,79.461
3576,대구광역시 수성구 달구벌대로522길 33,수성2차e-편한세상,125.2874,202304,15,"84,000",2007.0,20230415,128.647434474,35.856390139,2,22,0,0,21,10,447.0,763.0,2.0,4.0,24.0,1,수성구,79.461
3577,대구광역시 수성구 달구벌대로522길 33,수성2차e-편한세상,147.432,202101,22,"149,500",2007.0,20210122,128.647434474,35.856390139,2,22,0,0,21,10,447.0,763.0,2.0,4.0,24.0,1,수성구,92.064
3578,대구광역시 수성구 달구벌대로522길 33,수성2차e-편한세상,173.4484,202205,14,"180,000",2007.0,20220514,128.647434474,35.856390139,2,22,0,0,21,10,447.0,763.0,2.0,4.0,24.0,1,수성구,98.942
3579,대구광역시 수성구 달구벌대로522길 33,수성2차e-편한세상,84.6558,202011,3,"107,000",2007.0,20201103,128.647434474,35.856390139,2,22,0,0,21,10,447.0,763.0,2.0,3.0,24.0,1,수성구,86.916
3580,대구광역시 수성구 달구벌대로522길 33,수성2차e-편한세상,84.9874,202105,20,"109,500",2007.0,20210520,128.647434474,35.856390139,2,22,0,0,21,10,447.0,763.0,2.0,3.0,24.0,1,수성구,98.561
3581,대구광역시 수성구 달구벌대로530길 46,성좌A,69.56,202212,3,"36,000",1981.0,20221203,128.650851611,35.854017997,1,8,0,0,13,13,70.0,0.0,1.0,3.0,5.0,0,수성구,86.066
3582,대구광역시 수성구 달구벌대로530길 55,초원아파트A,69.3,201810,29,"23,750",1983.0,20181029,128.651649889,35.853820156,1,7,0,0,10,12,38.0,0.0,1.0,3.0,5.0,0,수성구,76.53
3583,대구광역시 수성구 달구벌대로530길 88,청구매일,84.9,202211,15,"27,000",1990.0,20221115,128.650992251,35.852285573,1,8,0,0,13,12,40.0,27.0,1.0,3.0,5.0,0,수성구,91.081
3584,대구광역시 수성구 동원로 100,메트로팔레스5,134.98,202304,9,"62,500",2003.0,20230409,128.638698612,35.868408484,1,19,0,1,0,12,689.0,898.0,2.0,4.0,22.0,0,수성구,79.461
3585,대구광역시 수성구 동원로 100,메트로팔레스5,74.91,202304,6,"34,500",2003.0,20230406,128.638698612,35.868408484,1,19,0,1,0,12,689.0,898.0,2.0,3.0,22.0,0,수성구,79.461
3586,대구광역시 수성구 동원로 100,메트로팔레스5,84.93,202304,22,"48,000",2003.0,20230422,128.638698612,35.868408484,1,19,0,1,0,12,689.0,898.0,2.0,3.0,22.0,0,수성구,79.461
3587,대구광역시 수성구 동원로 110,메트로팔레스3,117.99,202303,22,"53,000",2003.0,20230322,128.638138204,35.868953741,1,35,0,1,0,14,878.0,1217.0,2.0,4.0,22.0,1,수성구,80.444
3588,대구광역시 수성구 동원로 110,메트로팔레스3,134.98,202303,3,"65,000",2003.0,20230303,128.638138204,35.868953741,1,35,0,1,0,14,878.0,1217.0,2.0,4.0,22.0,1,수성구,80.444
3589,대구광역시 수성구 동원로 110,메트로팔레스3,74.91,202304,6,"35,100",2003.0,20230406,128.638138204,35.868953741,1,35,0,1,0,14,878.0,1217.0,2.0,3.0,22.0,1,수성구,79.461
3590,대구광역시 수성구 동원로 110,메트로팔레스3,84.93,202304,3,"44,000",2003.0,20230403,128.638138204,35.868953741,1,35,0,1,0,14,878.0,1217.0,2.0,3.0,22.0,1,수성구,79.461
3591,대구광역시 수성구 동원로 123,메트로팔레스2,107.9,202304,24,"53,500",2003.0,20230424,128.634730172,35.868717182,1,25,1,0,0,14,869.0,1411.0,2.0,3.0,22.0,1,수성구,79.461
3592,대구광역시 수성구 동원로 123,메트로팔레스2,134.98,202209,6,"70,000",2003.0,20220906,128.634730172,35.868717182,1,25,1,0,0,14,869.0,1411.0,2.0,4.0,22.0,1,수성구,95.365
3593,대구광역시 수성구 동원로 123,메트로팔레스2,176.33,202101,27,"117,000",2003.0,20210127,128.634730172,35.868717182,1,25,1,0,0,14,869.0,1411.0,2.0,5.0,22.0,1,수성구,92.064
3594,대구광역시 수성구 동원로 123,메트로팔레스2,240.93,202104,15,"139,000",2003.0,20210415,128.634730172,35.868717182,1,25,1,0,0,14,869.0,1411.0,3.0,5.0,22.0,1,수성구,97.192
3595,대구광역시 수성구 동원로 123,메트로팔레스2,74.91,202303,19,"39,500",2003.0,20230319,128.634730172,35.868717182,1,25,1,0,0,14,869.0,1411.0,2.0,3.0,22.0,1,수성구,80.444
3596,대구광역시 수성구 동원로 123,메트로팔레스2,84.93,202304,8,"40,500",2003.0,20230408,128.634730172,35.868717182,1,25,1,0,0,14,869.0,1411.0,2.0,3.0,22.0,1,수성구,79.461
