정류장명,위도,경도
율원중학교건너,35.86154,128.70107
율금초등학교앞,35.86192,128.69249
율하체육공원앞,35.86064,128.69517
율하선수촌2단지앞,35.86088,128.69488
율금초등학교건너,35.86191,128.69277
숙천초교입구,35.87496,128.75134
혁신이노힐즈아파트앞,35.87463,128.74775
혁신이노힐즈아파트건너,35.87443,128.74841
숙천초교입구건너,35.8749,128.75252
한국한의학연구원앞,35.88163,128.73202
대한수목원앞,35.97251,128.62996
대한수목원건너,35.97258,128.62987
율하롯데캐슬탑클래스앞,35.8672,128.69291
율하롯데캐슬탑클래스건너,35.86701,128.69261
대구그린파워앞,35.88159,128.70372
대구그린파워건너,35.88173,128.70359
신무3교(하행),35.98839,128.67149
신무3교(상행),35.98829,128.67168
각산비나리공원앞,35.87879,128.7157
각산비나리공원건너,35.87862,128.7155
나불지앞,35.87845,128.71914
나불지건너,35.87827,128.71887
중앙교육연수원앞,35.88412,128.73147
한국가스공사앞,35.88581,128.72962
한국가스공사건너,35.88568,128.72963
한국뇌연구원앞,35.88408,128.73133
LH10단지아파트건너,35.87371,128.74969
LH10단지아파트앞,35.87374,128.7499
대구국제공항여객청사,35.89983,128.63731
율하천4교1,35.88547,128.70628
율하천4교2,35.88529,128.7063
율하천5교1,35.88738,128.70534
율하천5교2,35.88753,128.70555
송호지서편1,35.88978,128.70252
송호지서편2,35.88962,128.70265
항공교통본부앞,35.89196,128.70308
항공교통본부건너,35.89185,128.70326
율하천6교1,35.89143,128.70832
율하천6교2,35.89125,128.70839
안심고가교하부1,35.879,128.70167
율하고가교1,35.87012,128.69304
조양회관,35.87674,128.65573
숙천초교앞,35.87683,128.75249
서한이다음4차앞,35.88012,128.75232
LH14단지아파트,35.88274,128.75202
서한이다음4차건너,35.87988,128.75228
숙천초교건너,35.87675,128.75238
인산마을회관건너,35.95532,128.71397
인산마을회관앞,35.95536,128.71426
팔공산도림사추모공원,35.95054,128.72867
내곡동마을회관,35.88666,128.75908
숙천2동마을회관앞,35.88191,128.75364
LH13단지아파트앞,35.8819,128.75246
숙천2동마을회관건너,35.88193,128.75359
강동초교건너,35.86731,128.72938
영조아파트3단지앞,35.86588,128.73307
강동초교앞,35.86736,128.72917
안심역코오롱하늘채앞,35.86617,128.73294
조양회관건너,35.87656,128.65637
안심도서관1(서편),35.85991,128.69972
안심도서관2(서편),35.85973,128.69972
신서화성파크드림아파트,35.87387,128.72384
신서그린빌아파트,35.87397,128.72406
새론중학교남편1,35.87789,128.72412
새론중학교남편2,35.87788,128.72437
대구혁신LH4단지아파트,35.88481,128.71977
대구일과학고등학교,35.88658,128.72035
위남마을,35.92763,128.63675
이시아폴리스더샵1단지남편,35.92518,128.64061
연경뉴웰시티아파트건너,35.94184,128.6328
연경뉴웰시티아파트앞,35.9417,128.63267
효목1동행정복지센터,35.88128,128.64315
효목시장(남편),35.88168,128.64353
효목2동행정복지센터,35.87901,128.64127
태왕메트로시티후문,35.87943,128.64136
덕곡동,35.98656,128.62137
팔공유치원건너,35.94765,128.6265
팔공유치원앞,35.94756,128.6264
팔공초중학교건너,35.94647,128.62831
팔공초중학교앞,35.9462,128.62838
동대구해모로웨스트아파트,35.89019,128.62679
미곡교1,35.95557,128.68491
미곡교2,35.95546,128.68475
중심마을1,35.95864,128.68461
자리미마을1,35.96348,128.6842
자리미마을2,35.96342,128.68413
상중심마을1,35.96738,128.68124
상중심마을2,35.96734,128.68114
부남교1,35.97373,128.67644
신무교1,35.98984,128.66882
신무교2,35.9897,128.66874
신무1교1,35.98389,128.67379
신무1교2,35.98395,128.67365
도학교2,35.96869,128.70021
도학교1,35.96861,128.70038
용진마을건너,35.98612,128.65302
용진마을앞,35.986,128.65308
금강역1,35.86285,128.73625
금강역2,35.86274,128.73619
농연서당1,35.97927,128.67516
농연서당2,35.97921,128.67511
용수동당산1,35.97066,128.6767
용수동당산2,35.97066,128.6766
송정2교,35.87369,128.73366
첨단임상시험센터앞,35.87439,128.74461
첨단임상시험센터건너,35.87468,128.74435
농수산물도매시장건너,35.90423,128.54702
태전중앙시장건너,35.92137,128.54586
태전중앙시장앞,35.92096,128.54585
태전두성타운앞,35.9236,128.54436
태전두성타운건너,35.92402,128.5444
대구보건대학교앞2,35.92725,128.54258
대구보건대학교건너2,35.92603,128.54301
칠곡대백맨션앞,35.93238,128.53999
칠곡대백맨션건너,35.93322,128.54
한국도로공사건너,35.93643,128.54132
한국도로공사앞,35.93615,128.5409
칠곡한라타운앞,35.93891,128.5418
칠곡한라타운건너,35.93958,128.54157
관음변전소2,35.94247,128.5425
관음변전소1,35.94219,128.54214
칠곡우방타운앞(종점),35.94738,128.5469
대구과학대학교앞,35.92986,128.54444
대구과학대학교건너,35.9293,128.54457
대구보건대학교앞1,35.92673,128.54413
대구보건대학교건너1,35.92709,128.54437
팔공산맥앞,35.92575,128.54576
팔공산맥건너,35.92577,128.54623
태전삼거리1,35.92212,128.5469
태전삼거리2,35.92132,128.5466
대구보건대학교3,35.92631,128.54756
대구보건대학교4,35.92683,128.54736
칠곡서한맨션앞,35.93378,128.54481
칠곡한신아파트앞1,35.93373,128.54391
칠곡IC 1,35.93403,128.54154
칠곡IC 2,35.93382,128.54179
대중금속공업고등학교건너,35.95271,128.55405
대중금속공업고등학교앞,35.95287,128.55383
동호동앞(북구),35.95937,128.55312
동호동건너(북구),35.95981,128.55232
경상북도인재개발원2,35.95624,128.55639
경상북도농업인회관,35.95681,128.55821
경상북도인재개발원1,35.95656,128.55729
경북농업기술원앞,35.95732,128.56002
매천중고등학교건너,35.91018,128.5486
매천중고등학교앞,35.91002,128.54831
대구병원앞,35.91281,128.54861
두성파크아파트앞,35.9154,128.54854
태전역1,35.91812,128.54805
대구과학대학교1,35.92987,128.54811
대구과학대학교2,35.93027,128.54789
대구은행칠곡지점건너,35.93568,128.54894
대구은행칠곡지점앞,35.93648,128.54895
칠곡동화아파트건너,35.93993,128.55005
칠곡동화아파트앞,35.93974,128.54985
칠곡시장앞,35.94321,128.5509
칠곡시장건너,35.94316,128.55069
대구칠곡초등학교앞,35.94622,128.55134
칠곡중학교앞(칠곡향교앞),35.94757,128.55145
칠곡중학교건너(칠곡향교건너),35.94937,128.55256
SD아이프라임강북아파트,35.95042,128.55272
대천초등학교건너,35.938,128.55552
대천초등학교앞,35.93813,128.55547
럭키아파트건너,35.94018,128.5568
럭키아파트앞,35.94002,128.55663
한양산호아파트앞,35.94188,128.55587
한양공작맨션앞,35.93587,128.55477
한양공작맨션건너,35.93556,128.55486
한양코스모스아파트앞,35.9333,128.55449
한양코스모스아파트건너,35.93294,128.55441
칠곡에덴타운건너,35.93238,128.5513
칠곡에덴타운앞,35.93223,128.55187
한국농어촌공사앞,35.93154,128.5576
한국농어촌공사건너,35.93177,128.55719
칠곡화성타운건너,35.93131,128.5606
칠곡화성타운앞1,35.93149,128.56029
칠곡청구타운앞,35.92886,128.56031
구암초등학교앞,35.92702,128.5579
구암초등학교건너,35.9277,128.55901
구암가구골목1,35.92533,128.55574
구암가구골목2,35.92578,128.55672
구암역(운전면허시험장)1,35.92525,128.55144
구암역(운전면허시험장)2,35.92512,128.55143
구암교1,35.92549,128.54869
구암교2,35.92549,128.54852
팔달신시장2,35.89113,128.56508
노원119안전센터앞,35.89221,128.56696
노원119안전센터건너,35.89227,128.56656
한국로봇산업진흥원건너,35.89439,128.57075
한국로봇산업진흥원앞,35.89569,128.57252
국민은행3공단지점건너,35.89663,128.57443
국민은행3공단지점앞,35.89743,128.57569
노원네거리(대구은행앞),35.90045,128.57919
노원네거리(대구은행건너),35.90024,128.57931
노원네거리3(기업은행),35.89864,128.57903
노원네거리4(기업은행),35.89845,128.57917
침산동화타운앞,35.89445,128.57804
침산동화타운건너,35.89487,128.57804
노원동화타운앞,35.89145,128.57704
노원동화타운건너,35.89131,128.57704
원대오거리북편1,35.88875,128.57625
원대오거리북편2,35.88889,128.57635
원대역1,35.88802,128.57373
팔달시장앞,35.88858,128.56989
팔달신시장,35.88922,128.5657
대구역북편네거리1,35.87851,128.59546
대구역북편네거리2,35.87846,128.59529
대구도시공사앞,35.88376,128.58806
대구삼성창조캠퍼스4,35.88111,128.59636
대구삼성창조캠퍼스3,35.88114,128.59603
침산코오롱하늘채건너,35.88534,128.59754
침산코오롱하늘채앞,35.88555,128.59745
침산네거리1,35.88777,128.5934
침산네거리2,35.88784,128.59338
침산중학교앞,35.889,128.58795
침산중학교건너,35.88895,128.58775
북대구세무서건너,35.88908,128.58298
북대구세무서앞,35.88806,128.58283
북부경찰서건너,35.88597,128.58209
북구청역(3번출구),35.88309,128.58109
북구청역(4번출구),35.8835,128.58149
고성아파트건너(서편),35.88044,128.5803
고성아파트(서편),35.88058,128.58058
고성지구대1,35.87933,128.58904
고성지구대2,35.87946,128.58886
대구역서희스타힐스건너,35.8787,128.58967
칠성우방타운,35.88011,128.59222
DGB대구은행파크동편건너,35.88125,128.58964
DGB대구은행파크동편앞,35.88097,128.58927
오페라삼정그린코아APT,35.88465,128.59071
이마트칠성점앞,35.88456,128.59037
대구은행제2본점앞,35.88393,128.58781
북구청앞,35.88479,128.58369
북구청건너,35.88476,128.58339
북구청네거리2,35.8857,128.58063
서구제일사회복지관건너,35.88675,128.57815
KT북대구지사건너,35.88118,128.58208
KT북대구지사앞,35.88107,128.58306
DGB대구은행파크남편건너,35.88021,128.58654
DGB대구은행파크남편앞,35.88037,128.58659
북침산치안센터건너,35.8886,128.57942
북침산치안센터앞,35.88897,128.58022
침산초등학교앞,35.89037,128.5851
침산초등학교건너,35.89062,128.58567
북구보건소앞,35.89102,128.58718
북구보건소건너,35.89129,128.58805
침산3동행정복지센터,35.89133,128.58992
명성푸르지오앞,35.88911,128.59112
명성푸르지오건너,35.88901,128.59127
침산화성파크드림앞,35.89221,128.59124
침산화성파크드림건너,35.89242,128.59141
성북교1,35.8924,128.59459
성북교2,35.89261,128.59451
대구시산격청사건너1,35.89073,128.59782
대구시산격청사앞,35.89084,128.5981
성북시장건너,35.89496,128.59454
성북시장앞,35.8957,128.59486
대산초등학교건너,35.8978,128.59567
대산초등학교앞,35.89754,128.59539
산격주공아파트건너,35.9006,128.59638
산격주공아파트앞,35.90038,128.59637
연암네거리1,35.90182,128.59738
연암네거리2,35.90193,128.59738
백사벌네거리1,35.89948,128.58894
백사벌네거리2,35.89981,128.58901
무림제지앞1,35.89616,128.58949
북부상수도사업소,35.89656,128.58944
무림제지건너,35.89389,128.5898
침산초등학교후문,35.89308,128.58677
경상여자고등학교건너,35.90102,128.58774
경상여자고등학교앞,35.90095,128.58737
침산남영타운건너,35.90088,128.58521
침산남영타운앞,35.90076,128.5852
노원네거리1(오봉새마을금고앞),35.89982,128.58035
노원네거리2(오봉새마을금고건너),35.8996,128.58044
만평역(서대구고속버스터미널)1,35.89015,128.55933
만평역(서대구고속버스터미널)2,35.88998,128.55937
이마트트레이더스건너,35.89066,128.55626
이마트트레이더스앞,35.89048,128.55567
공단역1,35.89166,128.55405
대백인터빌앞,35.89827,128.54865
대백인터빌건너,35.89833,128.54828
코스트코홀세일건너/복현화성타운앞,35.90539,128.61833
코스트코홀세일앞/복현화성타운건너,35.90597,128.61864
검단유성아파트건너,35.90721,128.62065
검단유성아파트앞,35.90716,128.62039
성광고등학교앞,35.90998,128.62439
성광고등학교건너,35.90996,128.62416
검단동행정복지센터앞,35.91296,128.6259
검단동행정복지센터건너,35.91298,128.62574
검단상가아파트건너,35.91659,128.6263
농수산물도매시장앞,35.90316,128.54661
검단유성아파트(서편),35.90697,128.61862
경동산업앞,35.91133,128.61203
대구우편집중국앞,35.90982,128.61496
엑스코건너,35.90781,128.6106
텍스빌,35.90684,128.60933
복현네거리,35.89182,128.62381
신암공원,35.89163,128.62365
영진고등학교앞,35.89291,128.62134
영진고등학교건너,35.89351,128.62002
영진전문대학교후문앞,35.89481,128.61872
영진전문대학교후문건너,35.895,128.61808
복현오거리1,35.897,128.61562
신세계병원건너,35.89817,128.61409
신세계병원앞,35.89813,128.61338
산격대우아파트앞,35.89923,128.61155
산격종합시장앞,35.89939,128.61053
산격중학교앞,35.90096,128.60845
산격중학교건너,35.90061,128.60855
상수도사업본부시설관리소건너,35.90246,128.60262
상수도사업본부시설관리소앞,35.90236,128.60307
대원유치원앞,35.89834,128.60679
대원유치원건너,35.89803,128.60666
산격초등학교건너,35.89541,128.60525
산격초등학교앞,35.89442,128.60531
산격4동행정복지센터앞,35.89313,128.60514
산격4동행정복지센터건너,35.89206,128.60529
경북대학교체육센터건너2,35.89088,128.60511
경북대체육센터앞,35.89015,128.60479
경북대학교서문건너,35.88893,128.60298
경북대학교서문앞,35.88882,128.60303
산격청구맨션앞,35.88963,128.60111
대구시산격청사건너2,35.88991,128.60014
실내체육관건너,35.89183,128.60255
실내체육관앞,35.89182,128.60255
CBS방송국건너,35.88783,128.59814
CBS방송국앞,35.88794,128.59846
오뚜기물류센터,35.90923,128.60776
엑스코앞,35.90828,128.61246
동침산네거리,35.88654,128.59937
북구선거관리위원회건너,35.88713,128.60205
북구선거관리위원회앞,35.88735,128.60226
경대교앞,35.88604,128.60076
