,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,시군구+도로명+면적,시군구+도로명,계약년월일,경도,위도
1331,대구광역시 달서구 용산동,935,935,0,용산세광그린빌,84.92,202303,7,"27,000",18,1999.0,용산서로 9,,중개거래,대구 달서구,대구광역시 달서구 용산동 용산서로 9 84.92,대구광역시 달서구 용산동 용산서로 9,20230307,128.529298655,35.856192299
1332,대구광역시 달서구 용산동,919,919,0,용산2서한화성,59.9,202210,20,"19,000",3,1999.0,용산큰못길 30,,중개거래,대구 달서구,대구광역시 달서구 용산동 용산큰못길 30 59.9,대구광역시 달서구 용산동 용산큰못길 30,20221020,128.527984030,35.860039444
1333,대구광역시 달서구 용산동,919,919,0,용산2서한화성,77.18,202208,9,"23,500",12,1999.0,용산큰못길 30,,중개거래,대구 달서구,대구광역시 달서구 용산동 용산큰못길 30 77.18,대구광역시 달서구 용산동 용산큰못길 30,20220809,128.527984030,35.860039444
1334,대구광역시 달서구 용산동,919,919,0,용산2서한화성,84.92,202304,8,"21,000",4,1999.0,용산큰못길 30,,중개거래,대구 달서구,대구광역시 달서구 용산동 용산큰못길 30 84.92,대구광역시 달서구 용산동 용산큰못길 30,20230408,128.527984030,35.860039444
1335,대구광역시 달서구 용산동,416-1,416,1,성서2영남우방타운,120.75,202304,21,"32,500",14,1997.0,이곡공원로 83,,중개거래,대구 달서구,대구광역시 달서구 용산동 이곡공원로 83 120.75,대구광역시 달서구 용산동 이곡공원로 83,20230421,128.516212263,35.856795303
1336,대구광역시 달서구 용산동,416-1,416,1,성서2영남우방타운,134.84,202304,18,"40,000",18,1997.0,이곡공원로 83,,중개거래,"대구 달서구, 대구 달성군",대구광역시 달서구 용산동 이곡공원로 83 134.84,대구광역시 달서구 용산동 이곡공원로 83,20230418,128.516212263,35.856795303
1337,대구광역시 달서구 용산동,416-1,416,1,성서2영남우방타운,84.98,202303,31,"24,500",1,1997.0,이곡공원로 83,,중개거래,대구 달서구,대구광역시 달서구 용산동 이곡공원로 83 84.98,대구광역시 달서구 용산동 이곡공원로 83,20230331,128.516212263,35.856795303
1338,대구광역시 달서구 용산동,230-10,230,10,용산롯데캐슬,123.41,202304,8,"58,000",28,2004.0,장산남로 33,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산남로 33 123.41,대구광역시 달서구 용산동 장산남로 33,20230408,128.526391908,35.850020129
1339,대구광역시 달서구 용산동,230-10,230,10,용산롯데캐슬,143.98,202107,24,"97,000",4,2004.0,장산남로 33,,-,-,대구광역시 달서구 용산동 장산남로 33 143.98,대구광역시 달서구 용산동 장산남로 33,20210724,128.526391908,35.850020129
1340,대구광역시 달서구 용산동,230-10,230,10,용산롯데캐슬,169.89,202302,27,"90,000",23,2004.0,장산남로 33,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산남로 33 169.89,대구광역시 달서구 용산동 장산남로 33,20230227,128.526391908,35.850020129
1341,대구광역시 달서구 용산동,230-10,230,10,용산롯데캐슬,78.58,202304,3,"34,800",22,2004.0,장산남로 33,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산남로 33 78.58,대구광역시 달서구 용산동 장산남로 33,20230403,128.526391908,35.850020129
1342,대구광역시 달서구 용산동,230-10,230,10,용산롯데캐슬,84.73,202303,27,"43,000",24,2004.0,장산남로 33,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산남로 33 84.73,대구광역시 달서구 용산동 장산남로 33,20230327,128.526391908,35.850020129
1343,대구광역시 달서구 용산동,955,955,0,용산서한화성1,112.85,202012,1,"41,800",5,1998.0,장산로 10,,-,-,대구광역시 달서구 용산동 장산로 10 112.85,대구광역시 달서구 용산동 장산로 10,20201201,128.529244313,35.854345410
1344,대구광역시 달서구 용산동,955,955,0,용산서한화성1,134.87,202202,7,"52,000",13,1998.0,장산로 10,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산로 10 134.87,대구광역시 달서구 용산동 장산로 10,20220207,128.529244313,35.854345410
1345,대구광역시 달서구 용산동,955,955,0,용산서한화성1,59.9,202304,18,"24,200",11,1998.0,장산로 10,,중개거래,"대구 달서구, 대구 서구",대구광역시 달서구 용산동 장산로 10 59.9,대구광역시 달서구 용산동 장산로 10,20230418,128.529244313,35.854345410
1346,대구광역시 달서구 용산동,955,955,0,용산서한화성1,85.0,202303,20,"33,000",14,1998.0,장산로 10,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산로 10 85.0,대구광역시 달서구 용산동 장산로 10,20230320,128.529244313,35.854345410
1347,대구광역시 달서구 용산동,956,956,0,용산동서우방,134.95,202201,26,"50,200",3,1998.0,장산로 20,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산로 20 134.95,대구광역시 달서구 용산동 장산로 20,20220126,128.527653861,35.854374802
1348,대구광역시 달서구 용산동,956,956,0,용산동서우방,37.01,202109,6,"23,300",11,1998.0,장산로 20,,-,-,대구광역시 달서구 용산동 장산로 20 37.01,대구광역시 달서구 용산동 장산로 20,20210906,128.527653861,35.854374802
1349,대구광역시 달서구 용산동,956,956,0,용산동서우방,59.88,202303,10,"23,900",9,1998.0,장산로 20,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산로 20 59.88,대구광역시 달서구 용산동 장산로 20,20230310,128.527653861,35.854374802
1350,대구광역시 달서구 용산동,956,956,0,용산동서우방,84.95,202304,29,"28,000",7,1998.0,장산로 20,,중개거래,대구 달서구,대구광역시 달서구 용산동 장산로 20 84.95,대구광역시 달서구 용산동 장산로 20,20230429,128.527653861,35.854374802
1351,대구광역시 달서구 월성동,270,270,0,월성주공4단지,38.64,202304,10,"11,000",14,1992.0,구마로14남길 55,,중개거래,대구 달서구,대구광역시 달서구 월성동 구마로14남길 55 38.64,대구광역시 달서구 월성동 구마로14남길 55,20230410,128.531698183,35.832192892
1352,대구광역시 달서구 월성동,270,270,0,월성주공4단지,41.3,202303,15,"9,000",1,1992.0,구마로14남길 55,,중개거래,대구 달서구,대구광역시 달서구 월성동 구마로14남길 55 41.3,대구광역시 달서구 월성동 구마로14남길 55,20230315,128.531698183,35.832192892
1353,대구광역시 달서구 월성동,270,270,0,월성주공4단지,44.94,202208,27,"15,300",1,1992.0,구마로14남길 55,,중개거래,대구 달서구,대구광역시 달서구 월성동 구마로14남길 55 44.94,대구광역시 달서구 월성동 구마로14남길 55,20220827,128.531698183,35.832192892
1354,대구광역시 달서구 월성동,270,270,0,월성주공4단지,45.0,202303,29,"10,000",3,1992.0,구마로14남길 55,,중개거래,대구 달서구,대구광역시 달서구 월성동 구마로14남길 55 45.0,대구광역시 달서구 월성동 구마로14남길 55,20230329,128.531698183,35.832192892
1355,대구광역시 달서구 월성동,270,270,0,월성주공4단지,49.94,202304,16,"12,500",5,1992.0,구마로14남길 55,,중개거래,대구 달서구,대구광역시 달서구 월성동 구마로14남길 55 49.94,대구광역시 달서구 월성동 구마로14남길 55,20230416,128.531698183,35.832192892
1356,대구광역시 달서구 월성동,270,270,0,월성주공4단지,52.09,202304,21,"13,000",4,1992.0,구마로14남길 55,,직거래,-,대구광역시 달서구 월성동 구마로14남길 55 52.09,대구광역시 달서구 월성동 구마로14남길 55,20230421,128.531698183,35.832192892
1357,대구광역시 달서구 월성동,270,270,0,월성주공4단지,58.46,202304,4,"16,500",8,1992.0,구마로14남길 55,,중개거래,대구 달서구,대구광역시 달서구 월성동 구마로14남길 55 58.46,대구광역시 달서구 월성동 구마로14남길 55,20230404,128.531698183,35.832192892
1358,대구광역시 달서구 월성동,1300,1300,0,월성래미안,124.6477,202304,1,"53,000",8,2006.0,상원로 143,,중개거래,대구 달서구,대구광역시 달서구 월성동 상원로 143 124.6477,대구광역시 달서구 월성동 상원로 143,20230401,128.529296091,35.820351870
1359,대구광역시 달서구 월성동,1300,1300,0,월성래미안,148.0973,202206,14,"73,000",6,2006.0,상원로 143,,중개거래,대구 달서구,대구광역시 달서구 월성동 상원로 143 148.0973,대구광역시 달서구 월성동 상원로 143,20220614,128.529296091,35.820351870
1360,대구광역시 달서구 월성동,1300,1300,0,월성래미안,84.9724,202304,22,"37,400",11,2006.0,상원로 143,,중개거래,대구 달서구,대구광역시 달서구 월성동 상원로 143 84.9724,대구광역시 달서구 월성동 상원로 143,20230422,128.529296091,35.820351870
1361,대구광역시 달서구 월성동,84,84,0,월성주공1(고층),45.77,202208,10,"20,000",10,1991.0,월곡로94길 30,,직거래,-,대구광역시 달서구 월성동 월곡로94길 30 45.77,대구광역시 달서구 월성동 월곡로94길 30,20220810,128.527626653,35.831106388
1362,대구광역시 달서구 월성동,84,84,0,월성주공1(저층),51.18,202206,1,"19,900",2,1991.0,월곡로94길 30,,중개거래,대구 달서구,대구광역시 달서구 월성동 월곡로94길 30 51.18,대구광역시 달서구 월성동 월곡로94길 30,20220601,128.527626653,35.831106388
1363,대구광역시 달서구 월성동,84,84,0,월성주공1(고층),58.46,202304,27,"16,500",8,1991.0,월곡로94길 30,20230502.0,중개거래,대구 달서구,대구광역시 달서구 월성동 월곡로94길 30 58.46,대구광역시 달서구 월성동 월곡로94길 30,20230427,128.527626653,35.831106388
1364,대구광역시 달서구 월성동,84,84,0,월성주공1(저층),59.28,202303,20,"13,000",4,1991.0,월곡로94길 30,,직거래,-,대구광역시 달서구 월성동 월곡로94길 30 59.28,대구광역시 달서구 월성동 월곡로94길 30,20230320,128.527626653,35.831106388
1365,대구광역시 달서구 월성동,84,84,0,월성주공1(고층),59.39,202304,27,"16,500",8,1991.0,월곡로94길 30,,중개거래,대구 달서구,대구광역시 달서구 월성동 월곡로94길 30 59.39,대구광역시 달서구 월성동 월곡로94길 30,20230427,128.527626653,35.831106388
1366,대구광역시 달서구 월성동,1329,1329,0,태왕아너스베스트,103.4546,202010,26,"46,570",25,2008.0,월배로33길 117,,-,-,대구광역시 달서구 월성동 월배로33길 117 103.4546,대구광역시 달서구 월성동 월배로33길 117,20201026,128.526595001,35.820635212
1367,대구광역시 달서구 월성동,1329,1329,0,태왕아너스베스트,106.4189,202205,16,"42,000",10,2008.0,월배로33길 117,,중개거래,대구 달서구,대구광역시 달서구 월성동 월배로33길 117 106.4189,대구광역시 달서구 월성동 월배로33길 117,20220516,128.526595001,35.820635212
1368,대구광역시 달서구 월성동,1329,1329,0,태왕아너스베스트,127.044,202203,16,"60,000",18,2008.0,월배로33길 117,,중개거래,대구 달서구,대구광역시 달서구 월성동 월배로33길 117 127.044,대구광역시 달서구 월성동 월배로33길 117,20220316,128.526595001,35.820635212
1369,대구광역시 달서구 월성동,1329,1329,0,태왕아너스베스트,84.9122,202303,3,"31,700",7,2008.0,월배로33길 117,,중개거래,대구 달서구,대구광역시 달서구 월성동 월배로33길 117 84.9122,대구광역시 달서구 월성동 월배로33길 117,20230303,128.526595001,35.820635212
1370,대구광역시 달서구 월성동,1894,1894,0,월성삼정그린코아에듀파크,84.6349,202303,30,"48,900",7,2022.0,월성로 100,,중개거래,대구 달서구,대구광역시 달서구 월성동 월성로 100 84.6349,대구광역시 달서구 월성동 월성로 100,20230330,128.523736057,35.830085924
1371,대구광역시 달서구 월성동,1894,1894,0,월성삼정그린코아에듀파크,84.6758,202304,26,"51,800",9,2022.0,월성로 100,,중개거래,대구 달서구,대구광역시 달서구 월성동 월성로 100 84.6758,대구광역시 달서구 월성동 월성로 100,20230426,128.523736057,35.830085924
1372,대구광역시 달서구 월성동,1835,1835,0,월배e-편한세상,59.9694,202304,27,"29,200",15,2014.0,월성로 132,,중개거래,대구 달서구,대구광역시 달서구 월성동 월성로 132 59.9694,대구광역시 달서구 월성동 월성로 132,20230427,128.522645635,35.827940998
1373,대구광역시 달서구 월성동,1835,1835,0,월배e-편한세상,84.9908,202304,8,"45,700",6,2014.0,월성로 132,,중개거래,대구 달서구,대구광역시 달서구 월성동 월성로 132 84.9908,대구광역시 달서구 월성동 월성로 132,20230408,128.522645635,35.827940998
1374,대구광역시 달서구 월성동,1835,1835,0,월배e-편한세상,84.9927,202304,22,"48,300",20,2014.0,월성로 132,,중개거래,대구 달서구,대구광역시 달서구 월성동 월성로 132 84.9927,대구광역시 달서구 월성동 월성로 132,20230422,128.522645635,35.827940998
1375,대구광역시 달서구 월성동,1891,1891,0,월성삼정그린코아카운티,121.9631,202207,27,"80,000",13,2022.0,월암로 8,20220727.0,중개거래,대구 달서구,대구광역시 달서구 월성동 월암로 8 121.9631,대구광역시 달서구 월성동 월암로 8,20220727,128.521418488,35.820440437
1376,대구광역시 달서구 월성동,536,536,0,월성e-편한세상,100.2462,202303,2,"62,000",21,2009.0,조암남로 10,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 10 100.2462,대구광역시 달서구 월성동 조암남로 10,20230302,128.532226011,35.823082434
1377,대구광역시 달서구 월성동,536,536,0,월성e-편한세상,100.3623,202303,24,"55,700",13,2009.0,조암남로 10,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 10 100.3623,대구광역시 달서구 월성동 조암남로 10,20230324,128.532226011,35.823082434
1378,대구광역시 달서구 월성동,536,536,0,월성e-편한세상,103.4784,202304,16,"53,000",2,2009.0,조암남로 10,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 10 103.4784,대구광역시 달서구 월성동 조암남로 10,20230416,128.532226011,35.823082434
1379,대구광역시 달서구 월성동,536,536,0,월성e-편한세상,128.7005,202304,26,"74,800",15,2009.0,조암남로 10,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 10 128.7005,대구광역시 달서구 월성동 조암남로 10,20230426,128.532226011,35.823082434
1380,대구광역시 달서구 월성동,536,536,0,월성e-편한세상,155.801,202304,25,"78,800",9,2009.0,조암남로 10,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 10 155.801,대구광역시 달서구 월성동 조암남로 10,20230425,128.532226011,35.823082434
1381,대구광역시 달서구 월성동,536,536,0,월성e-편한세상,182.9672,202211,24,"110,000",12,2009.0,조암남로 10,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 10 182.9672,대구광역시 달서구 월성동 조암남로 10,20221124,128.532226011,35.823082434
1382,대구광역시 달서구 월성동,536,536,0,월성e-편한세상,84.9796,202303,25,"45,800",4,2009.0,조암남로 10,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 10 84.9796,대구광역시 달서구 월성동 조암남로 10,20230325,128.532226011,35.823082434
1383,대구광역시 달서구 월성동,585,585,0,태왕아너스월성,129.1317,202304,8,"50,200",11,2007.0,조암남로 24,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 24 129.1317,대구광역시 달서구 월성동 조암남로 24,20230408,128.528195741,35.822424535
1384,대구광역시 달서구 월성동,585,585,0,태왕아너스월성,79.9824,202108,20,"48,000",2,2007.0,조암남로 24,,-,-,대구광역시 달서구 월성동 조암남로 24 79.9824,대구광역시 달서구 월성동 조암남로 24,20210820,128.528195741,35.822424535
1385,대구광역시 달서구 월성동,585,585,0,태왕아너스월성,84.7136,202304,8,"33,000",10,2007.0,조암남로 24,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로 24 84.7136,대구광역시 달서구 월성동 조암남로 24,20230408,128.528195741,35.822424535
1386,대구광역시 달서구 월성동,1261,1261,0,월성자이,125.7931,202010,30,"52,000",5,2006.0,조암남로10길 21,,-,-,대구광역시 달서구 월성동 조암남로10길 21 125.7931,대구광역시 달서구 월성동 조암남로10길 21,20201030,128.526477928,35.822298659
1387,대구광역시 달서구 월성동,1261,1261,0,월성자이,165.235,202008,27,"52,800",7,2006.0,조암남로10길 21,,-,-,대구광역시 달서구 월성동 조암남로10길 21 165.235,대구광역시 달서구 월성동 조암남로10길 21,20200827,128.526477928,35.822298659
1388,대구광역시 달서구 월성동,1261,1261,0,월성자이,84.725,202304,11,"33,900",28,2006.0,조암남로10길 21,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로10길 21 84.725,대구광역시 달서구 월성동 조암남로10길 21,20230411,128.526477928,35.822298659
1389,대구광역시 달서구 월성동,1557-6,1557,6,월성동코오롱하늘채1단지,110.7546,202303,13,"47,000",11,2007.0,조암남로16길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로16길 19 110.7546,대구광역시 달서구 월성동 조암남로16길 19,20230313,128.521709834,35.821527740
1390,대구광역시 달서구 월성동,1557-6,1557,6,월성동코오롱하늘채1단지,126.1993,202303,28,"54,500",8,2007.0,조암남로16길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로16길 19 126.1993,대구광역시 달서구 월성동 조암남로16길 19,20230328,128.521709834,35.821527740
1391,대구광역시 달서구 월성동,1557-6,1557,6,월성동코오롱하늘채1단지,142.273,202302,1,"67,700",19,2007.0,조암남로16길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로16길 19 142.273,대구광역시 달서구 월성동 조암남로16길 19,20230201,128.521709834,35.821527740
1392,대구광역시 달서구 월성동,1557-6,1557,6,월성동코오롱하늘채1단지,84.917,202303,25,"33,500",4,2007.0,조암남로16길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로16길 19 84.917,대구광역시 달서구 월성동 조암남로16길 19,20230325,128.521709834,35.821527740
1393,대구광역시 달서구 월성동,1551,1551,0,월성동코오롱하늘채2단지,110.7546,202304,5,"48,000",6,2007.0,조암남로16길 20,,직거래,-,대구광역시 달서구 월성동 조암남로16길 20 110.7546,대구광역시 달서구 월성동 조암남로16길 20,20230405,128.523303617,35.822325505
1394,대구광역시 달서구 월성동,1551,1551,0,월성동코오롱하늘채2단지,126.1993,202302,3,"46,000",17,2007.0,조암남로16길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로16길 20 126.1993,대구광역시 달서구 월성동 조암남로16길 20,20230203,128.523303617,35.822325505
1395,대구광역시 달서구 월성동,1551,1551,0,월성동코오롱하늘채2단지,142.273,201910,30,"58,200",2,2007.0,조암남로16길 20,,-,-,대구광역시 달서구 월성동 조암남로16길 20 142.273,대구광역시 달서구 월성동 조암남로16길 20,20191030,128.523303617,35.822325505
1396,대구광역시 달서구 월성동,1551,1551,0,월성동코오롱하늘채2단지,84.917,202204,13,"38,400",6,2007.0,조암남로16길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암남로16길 20 84.917,대구광역시 달서구 월성동 조암남로16길 20,20220413,128.523303617,35.822325505
1397,대구광역시 달서구 월성동,1863,1863,0,월성협성휴포레,102.9285,202304,30,"61,000",29,2016.0,조암로10길 11,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로10길 11 102.9285,대구광역시 달서구 월성동 조암로10길 11,20230430,128.520752032,35.825488231
1398,대구광역시 달서구 월성동,1863,1863,0,월성협성휴포레,109.969,202006,29,"76,900",27,2016.0,조암로10길 11,,-,-,대구광역시 달서구 월성동 조암로10길 11 109.969,대구광역시 달서구 월성동 조암로10길 11,20200629,128.520752032,35.825488231
1399,대구광역시 달서구 월성동,1863,1863,0,월성협성휴포레,69.9551,202304,29,"36,500",21,2016.0,조암로10길 11,,중개거래,"대구 달서구, 대구 중구",대구광역시 달서구 월성동 조암로10길 11 69.9551,대구광역시 달서구 월성동 조암로10길 11,20230429,128.520752032,35.825488231
1400,대구광역시 달서구 월성동,1863,1863,0,월성협성휴포레,84.9249,202304,18,"46,500",19,2016.0,조암로10길 11,,중개거래,대구 중구,대구광역시 달서구 월성동 조암로10길 11 84.9249,대구광역시 달서구 월성동 조암로10길 11,20230418,128.520752032,35.825488231
1401,대구광역시 달서구 월성동,1863,1863,0,월성협성휴포레,84.9664,202304,5,"46,500",19,2016.0,조암로10길 11,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로10길 11 84.9664,대구광역시 달서구 월성동 조암로10길 11,20230405,128.520752032,35.825488231
1402,대구광역시 달서구 월성동,1863,1863,0,월성협성휴포레,84.9675,202212,27,"41,000",25,2016.0,조암로10길 11,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로10길 11 84.9675,대구광역시 달서구 월성동 조암로10길 11,20221227,128.520752032,35.825488231
1403,대구광역시 달서구 월성동,777-2,777,2,월성월드메르디앙,101.9968,202304,24,"49,500",5,2009.0,조암로6길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 19 101.9968,대구광역시 달서구 월성동 조암로6길 19,20230424,128.524779681,35.825508380
1404,대구광역시 달서구 월성동,777-2,777,2,월성월드메르디앙,134.8551,202303,29,"71,000",14,2009.0,조암로6길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 19 134.8551,대구광역시 달서구 월성동 조암로6길 19,20230329,128.524779681,35.825508380
1405,대구광역시 달서구 월성동,777-2,777,2,월성월드메르디앙,175.6402,202303,28,"96,700",7,2009.0,조암로6길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 19 175.6402,대구광역시 달서구 월성동 조암로6길 19,20230328,128.524779681,35.825508380
1406,대구광역시 달서구 월성동,777-2,777,2,월성월드메르디앙,84.3652,202304,3,"44,800",23,2009.0,조암로6길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 19 84.3652,대구광역시 달서구 월성동 조암로6길 19,20230403,128.524779681,35.825508380
1407,대구광역시 달서구 월성동,777-2,777,2,월성월드메르디앙,84.7153,202304,21,"44,000",17,2009.0,조암로6길 19,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 19 84.7153,대구광역시 달서구 월성동 조암로6길 19,20230421,128.524779681,35.825508380
1408,대구광역시 달서구 월성동,120,120,0,월성푸르지오,101.8646,202304,21,"48,000",22,2008.0,조암로6길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 20 101.8646,대구광역시 달서구 월성동 조암로6길 20,20230421,128.525562945,35.827236722
1409,대구광역시 달서구 월성동,120,120,0,월성푸르지오,132.807,202304,1,"59,900",9,2008.0,조암로6길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 20 132.807,대구광역시 달서구 월성동 조암로6길 20,20230401,128.525562945,35.827236722
1410,대구광역시 달서구 월성동,120,120,0,월성푸르지오,158.018,202211,2,"80,000",20,2008.0,조암로6길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 20 158.018,대구광역시 달서구 월성동 조암로6길 20,20221102,128.525562945,35.827236722
1411,대구광역시 달서구 월성동,120,120,0,월성푸르지오,77.7287,202304,7,"32,000",12,2008.0,조암로6길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 20 77.7287,대구광역시 달서구 월성동 조암로6길 20,20230407,128.525562945,35.827236722
1412,대구광역시 달서구 월성동,120,120,0,월성푸르지오,84.8571,202304,7,"42,000",26,2008.0,조암로6길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 20 84.8571,대구광역시 달서구 월성동 조암로6길 20,20230407,128.525562945,35.827236722
1413,대구광역시 달서구 월성동,120,120,0,월성푸르지오,84.8571,202304,7,"41,000",27,2008.0,조암로6길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 20 84.8571,대구광역시 달서구 월성동 조암로6길 20,20230407,128.525562945,35.827236722
1414,대구광역시 달서구 월성동,120,120,0,월성푸르지오,84.9232,202304,23,"43,000",20,2008.0,조암로6길 20,,중개거래,대구 달서구,대구광역시 달서구 월성동 조암로6길 20 84.9232,대구광역시 달서구 월성동 조암로6길 20,20230423,128.525562945,35.827236722
1415,대구광역시 달서구 월성동,89,89,0,서한맨션,127.45,202303,14,"30,500",14,1992.0,학산로 15,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로 15 127.45,대구광역시 달서구 월성동 학산로 15,20230314,128.530259788,35.826928182
1416,대구광역시 달서구 월성동,89,89,0,서한맨션,65.69,202202,17,"25,000",11,1992.0,학산로 15,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로 15 65.69,대구광역시 달서구 월성동 학산로 15,20220217,128.530259788,35.826928182
1417,대구광역시 달서구 월성동,89,89,0,서한맨션,84.81,202304,29,"20,500",14,1992.0,학산로 15,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로 15 84.81,대구광역시 달서구 월성동 학산로 15,20230429,128.530259788,35.826928182
1418,대구광역시 달서구 월성동,364,364,0,월성보성1,58.11,202303,23,"16,000",14,1991.0,학산로 30,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로 30 58.11,대구광역시 달서구 월성동 학산로 30,20230323,128.534017490,35.826219493
1419,대구광역시 달서구 월성동,364,364,0,월성보성1,58.93,202303,21,"16,900",7,1991.0,학산로 30,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로 30 58.93,대구광역시 달서구 월성동 학산로 30,20230321,128.534017490,35.826219493
1420,대구광역시 달서구 월성동,364,364,0,월성보성1,68.54,202303,1,"17,000",9,1991.0,학산로 30,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로 30 68.54,대구광역시 달서구 월성동 학산로 30,20230301,128.534017490,35.826219493
1421,대구광역시 달서구 월성동,364,364,0,월성보성1,84.99,202304,27,"21,500",5,1991.0,학산로 30,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로 30 84.99,대구광역시 달서구 월성동 학산로 30,20230427,128.534017490,35.826219493
1422,대구광역시 달서구 월성동,500-9,500,9,월성우방타운,134.73,202303,13,"29,500",1,1991.0,학산로2길 10,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로2길 10 134.73,대구광역시 달서구 월성동 학산로2길 10,20230313,128.530851751,35.826207034
1423,대구광역시 달서구 월성동,500-9,500,9,월성우방타운,84.995,202008,5,"26,700",12,1991.0,학산로2길 10,,-,-,대구광역시 달서구 월성동 학산로2길 10 84.995,대구광역시 달서구 월성동 학산로2길 10,20200805,128.530851751,35.826207034
1424,대구광역시 달서구 월성동,500-9,500,9,월성우방타운,120.24,202006,23,"30,500",9,1991.0,학산로2길 11,,-,-,대구광역시 달서구 월성동 학산로2길 11 120.24,대구광역시 달서구 월성동 학산로2길 11,20200623,128.531950927,35.826550019
1425,대구광역시 달서구 월성동,500-9,500,9,월성우방타운,182.82,202007,14,"40,000",11,1991.0,학산로2길 11,,-,-,대구광역시 달서구 월성동 학산로2길 11 182.82,대구광역시 달서구 월성동 학산로2길 11,20200714,128.531950927,35.826550019
1426,대구광역시 달서구 월성동,500-9,500,9,월성우방타운,65.64,202301,15,"24,000",11,1991.0,학산로2길 11,,직거래,-,대구광역시 달서구 월성동 학산로2길 11 65.64,대구광역시 달서구 월성동 학산로2길 11,20230115,128.531950927,35.826550019
1427,대구광역시 달서구 월성동,500-9,500,9,월성우방타운,84.995,202009,10,"28,500",14,1991.0,학산로2길 11,,-,-,대구광역시 달서구 월성동 학산로2길 11 84.995,대구광역시 달서구 월성동 학산로2길 11,20200910,128.531950927,35.826550019
1428,대구광역시 달서구 월성동,500,500,0,월성청구타운,116.86,202112,25,"36,700",2,1991.0,학산로2길 24,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로2길 24 116.86,대구광역시 달서구 월성동 학산로2길 24,20211225,128.531543374,35.825333610
1429,대구광역시 달서구 월성동,500,500,0,월성청구타운,134.99,202111,6,"45,900",3,1991.0,학산로2길 24,,중개거래,대구 달서구,대구광역시 달서구 월성동 학산로2길 24 134.99,대구광역시 달서구 월성동 학산로2길 24,20211106,128.531543374,35.825333610
1430,대구광역시 달서구 월성동,500,500,0,월성청구타운,180.22,202011,19,"44,800",11,1991.0,학산로2길 24,20210512.0,-,-,대구광역시 달서구 월성동 학산로2길 24 180.22,대구광역시 달서구 월성동 학산로2길 24,20201119,128.531543374,35.825333610
